stock_symbol,timestamp,open,high,low,close,volume
AAPL,2024-06-17 05:27:00,213.97,213.98,213.95,213.96,642
AAPL,2024-06-17 05:26:00,214.05,214.05,213.95,213.96,320
AAPL,2024-06-17 05:25:00,214.05,214.07,214.0,214.04,656
AAPL,2024-06-17 05:24:00,214.08,214.08,214.05,214.05,145
AAPL,2024-06-17 05:23:00,213.89,214.04,213.89,214.04,457
AAPL,2024-06-17 05:22:00,213.9,213.9,213.88,213.89,28
AAPL,2024-06-17 05:21:00,213.91,213.97,213.87,213.9,220
AAPL,2024-06-17 05:20:00,213.99,213.99,213.87,213.89,380
AAPL,2024-06-17 05:19:00,213.88,214.0,213.86,213.99,168
AAPL,2024-06-17 05:18:00,213.85,213.91,213.84,213.86,72
AAPL,2024-06-17 05:17:00,213.78,213.93,213.78,213.85,722
AAPL,2024-06-17 05:16:00,213.76,213.77,213.73,213.77,48
AAPL,2024-06-17 05:15:00,213.9,213.9,213.76,213.78,1411
AAPL,2024-06-17 05:14:00,213.91,213.93,213.85,213.91,274
AAPL,2024-06-17 05:13:00,213.93,213.94,213.8,213.81,657
AAPL,2024-06-17 05:12:00,213.78,213.95,213.78,213.87,1827
AAPL,2024-06-17 05:11:00,213.8,213.85,213.77,213.84,669
AAPL,2024-06-17 05:10:00,213.77,213.79,213.75,213.79,140
AAPL,2024-06-17 05:09:00,213.73,213.78,213.72,213.77,231
AAPL,2024-06-17 05:08:00,213.8,213.8,213.73,213.73,15
AAPL,2024-06-17 05:07:00,213.75,213.79,213.66,213.71,925
AAPL,2024-06-17 05:06:00,213.88,213.88,213.78,213.78,708
AAPL,2024-06-17 05:05:00,213.93,213.96,213.87,213.88,116
AAPL,2024-06-17 05:04:00,213.93,213.96,213.87,213.96,24
AAPL,2024-06-17 05:03:00,214.01,214.04,213.87,213.93,2563
AAPL,2024-06-17 05:02:00,214.0,214.06,214.0,214.05,334
AAPL,2024-06-17 05:01:00,214.04,214.06,213.92,214.0,13020
AAPL,2024-06-17 05:00:00,214.02,214.04,214.0,214.0,1265
AAPL,2024-06-17 04:59:00,214.08,214.08,214.02,214.02,154
AAPL,2024-06-17 04:58:00,214.05,214.1,214.05,214.05,110
AAPL,2024-06-17 04:57:00,214.06,214.11,214.04,214.05,376
AAPL,2024-06-17 04:56:00,214.13,214.16,214.05,214.07,1696
AAPL,2024-06-17 04:55:00,214.15,214.16,214.13,214.14,466
AAPL,2024-06-17 04:54:00,214.13,214.15,214.13,214.15,227
AAPL,2024-06-17 04:53:00,214.13,214.15,214.1,214.13,182
AAPL,2024-06-17 04:52:00,214.13,214.13,214.12,214.13,97
AAPL,2024-06-17 04:51:00,214.08,214.18,214.01,214.18,3780
AAPL,2024-06-17 04:50:00,214.12,214.15,214.01,214.02,4300
AAPL,2024-06-17 04:49:00,214.04,214.12,214.04,214.11,617
AAPL,2024-06-17 04:48:00,214.04,214.05,214.01,214.04,652
AAPL,2024-06-17 04:47:00,214.02,214.07,214.01,214.04,375
AAPL,2024-06-17 04:46:00,214.06,214.07,214.02,214.04,408
AAPL,2024-06-17 04:45:00,214.02,214.06,214.02,214.05,114
AAPL,2024-06-17 04:44:00,214.05,214.1,214.0,214.01,987
AAPL,2024-06-17 04:43:00,214.08,214.11,214.0,214.11,5335
AAPL,2024-06-17 04:42:00,214.13,214.15,214.0,214.08,2401
AAPL,2024-06-17 04:41:00,214.2,214.21,214.07,214.16,1299
AAPL,2024-06-17 04:40:00,214.33,214.33,214.17,214.27,1946
AAPL,2024-06-17 04:39:00,214.4,214.46,214.33,214.34,1123
AAPL,2024-06-17 04:38:00,214.48,214.49,214.41,214.42,927
AAPL,2024-06-17 04:37:00,214.48,214.5,214.47,214.47,1534
AAPL,2024-06-17 04:36:00,214.62,214.62,214.44,214.5,499
AAPL,2024-06-17 04:35:00,214.54,214.64,214.47,214.52,2831
AAPL,2024-06-17 04:34:00,214.54,214.58,214.34,214.55,10316
AAPL,2024-06-17 04:33:00,214.45,214.61,214.4,214.54,3232
AAPL,2024-06-17 04:32:00,214.48,214.58,214.42,214.49,2522
AAPL,2024-06-17 04:31:00,214.42,214.46,214.4,214.43,1269
AAPL,2024-06-17 04:30:00,214.24,214.61,214.22,214.42,13287
AAPL,2024-06-17 04:29:00,214.22,214.61,214.05,214.35,24216
AAPL,2024-06-17 04:28:00,214.13,214.5,214.05,214.26,7876
AAPL,2024-06-17 04:27:00,214.25,214.32,214.07,214.17,7526
AAPL,2024-06-17 04:26:00,214.2,214.33,214.17,214.28,1938
AAPL,2024-06-17 04:25:00,214.15,214.35,214.13,214.2,2255
AAPL,2024-06-17 04:24:00,214.07,214.3,214.04,214.3,6046
AAPL,2024-06-17 04:23:00,214.07,214.09,214.0,214.05,2254
AAPL,2024-06-17 04:22:00,214.12,214.18,214.0,214.07,6181
AAPL,2024-06-17 04:21:00,214.2,214.28,214.07,214.16,23258
AAPL,2024-06-17 04:20:00,214.27,214.3,214.2,214.29,1633
AAPL,2024-06-17 04:19:00,214.31,214.31,214.2,214.27,2056
AAPL,2024-06-17 04:18:00,214.27,214.36,214.26,214.33,1438
AAPL,2024-06-17 04:17:00,214.18,214.4,214.18,214.3,2690
AAPL,2024-06-17 04:16:00,213.6,214.26,213.59,214.2,12853
AAPL,2024-06-17 04:15:00,213.69,213.72,213.56,213.59,1953
AAPL,2024-06-17 04:14:00,213.62,213.72,213.62,213.7,1112
AAPL,2024-06-17 04:13:00,213.44,213.72,213.44,213.72,2263
AAPL,2024-06-17 04:12:00,213.41,213.55,213.33,213.43,6272
AAPL,2024-06-17 04:11:00,213.41,213.54,213.38,213.42,2541
AAPL,2024-06-17 04:10:00,213.48,213.48,213.42,213.44,1211
AAPL,2024-06-17 04:09:00,213.29,213.5,213.27,213.48,3028
AAPL,2024-06-17 04:08:00,213.06,213.34,213.06,213.31,5202
AAPL,2024-06-17 04:07:00,212.81,213.13,212.81,213.07,6811
AAPL,2024-06-17 04:06:00,212.84,212.89,212.81,212.81,1607
AAPL,2024-06-17 04:05:00,212.84,212.9,212.82,212.85,1427
AAPL,2024-06-17 04:04:00,212.88,212.9,212.84,212.86,1520
AAPL,2024-06-17 04:03:00,213.03,213.12,212.88,212.89,1304
AAPL,2024-06-17 04:02:00,212.95,213.04,212.92,213.03,1942
AAPL,2024-06-17 04:01:00,212.91,212.99,212.88,212.99,1329
AAPL,2024-06-17 04:00:00,212.62,213.47,212.62,212.91,3039
AAPL,2024-06-14 19:59:00,212.51,212.51,212.35,212.45,4862
AAPL,2024-06-14 19:58:00,212.51,212.56,212.51,212.525,505
AAPL,2024-06-14 19:57:00,212.54,212.57,212.51,212.55,312
AAPL,2024-06-14 19:56:00,212.535,212.57,212.5,212.511,928
AAPL,2024-06-14 19:55:00,212.51,212.56,212.51,212.535,203
AAPL,2024-06-14 19:54:00,212.51,212.56,212.5,212.51,1301
AAPL,2024-06-14 19:53:00,212.535,212.56,212.5,212.51,1154
AAPL,2024-06-14 19:52:00,212.5,212.56,212.5,212.535,761
AAPL,2024-06-14 19:51:00,212.5,212.55,212.5,212.525,2410
AAPL,2024-06-14 19:50:00,212.52,212.53,212.5,212.52,698
AAPL,2024-06-14 19:49:00,212.51,212.52,212.51,212.515,157
AAPL,2024-06-14 19:48:00,212.515,212.53,212.51,212.52,35
AAPL,2024-06-14 19:47:00,212.52,212.53,212.51,212.52,202
AAPL,2024-06-14 19:46:00,212.52,212.54,212.5,212.54,1187
AAPL,2024-06-14 19:45:00,212.52,212.54,212.5,212.5,5000
AAPL,2024-06-14 19:44:00,212.5,212.53,212.5,212.515,150
AAPL,2024-06-14 19:43:00,212.59,212.59,212.51,212.52,174
AAPL,2024-06-14 19:42:00,212.52,212.58,212.51,212.51,1637
AAPL,2024-06-14 19:41:00,212.52,212.54,212.51,212.51,53
AAPL,2024-06-14 19:40:00,212.52,212.54,212.51,212.54,95
AAPL,2024-06-14 19:39:00,212.505,212.54,212.5,212.54,1238
AAPL,2024-06-14 19:38:00,212.53,212.55,212.51,212.51,313
AAPL,2024-06-14 19:37:00,212.54,212.55,212.5,212.53,827
AAPL,2024-06-14 19:36:00,212.51,212.55,212.51,212.54,531
AAPL,2024-06-14 19:35:00,212.54,212.55,212.51,212.53,68
AAPL,2024-06-14 19:34:00,212.51,212.55,212.51,212.55,403
AAPL,2024-06-14 19:33:00,212.55,212.55,212.53,212.548,158
AAPL,2024-06-14 19:32:00,212.53,212.55,212.5,212.54,994
AAPL,2024-06-14 19:31:00,212.55,212.55,212.51,212.51,482
AAPL,2024-06-14 19:30:00,212.53,212.55,212.53,212.55,206
AAPL,2024-06-14 19:29:00,212.53,212.55,212.53,212.55,21
AAPL,2024-06-14 19:28:00,212.54,212.55,212.53,212.53,607
AAPL,2024-06-14 19:27:00,212.53,212.55,212.51,212.53,869
AAPL,2024-06-14 19:26:00,212.53,212.555,212.52,212.53,581
AAPL,2024-06-14 19:25:00,212.6,212.6,212.52,212.53,764
AAPL,2024-06-14 19:24:00,212.57,212.6,212.52,212.52,304
AAPL,2024-06-14 19:23:00,212.52,212.6,212.52,212.52,22
AAPL,2024-06-14 19:22:00,212.71,212.71,212.56,212.56,2646
AAPL,2024-06-14 19:21:00,212.7,212.71,212.66,212.68,340
AAPL,2024-06-14 19:20:00,212.68,212.7,212.61,212.68,597
AAPL,2024-06-14 19:19:00,212.6,212.69,212.56,212.69,680
AAPL,2024-06-14 19:18:00,212.59,212.61,212.53,212.6,320
AAPL,2024-06-14 19:17:00,212.575,212.63,212.52,212.53,1179
AAPL,2024-06-14 19:16:00,212.592,212.65,212.52,212.61,1126
AAPL,2024-06-14 19:15:00,212.62,212.65,212.59,212.62,52
AAPL,2024-06-14 19:14:00,212.65,212.65,212.59,212.6,18
AAPL,2024-06-14 19:13:00,212.625,212.65,212.59,212.62,706
AAPL,2024-06-14 19:12:00,212.56,212.65,212.55,212.615,558
AAPL,2024-06-14 19:11:00,212.625,212.65,212.55,212.64,581
AAPL,2024-06-14 19:10:00,212.65,212.65,212.625,212.625,424
AAPL,2024-06-14 19:09:00,212.66,212.68,212.64,212.64,938
AAPL,2024-06-14 19:08:00,212.67,212.7,212.64,212.7,115
AAPL,2024-06-14 19:07:00,212.7,212.7,212.66,212.66,12
AAPL,2024-06-14 19:06:00,212.645,212.65,212.64,212.64,223
AAPL,2024-06-14 19:05:00,212.64,212.65,212.64,212.64,2607
AAPL,2024-06-14 19:04:00,212.67,212.7,212.64,212.64,771
AAPL,2024-06-14 19:03:00,212.69,212.7,212.65,212.675,1047
AAPL,2024-06-14 19:02:00,212.7,212.7,212.65,212.65,258
AAPL,2024-06-14 19:01:00,212.7,212.7,212.66,212.7,540
AAPL,2024-06-14 19:00:00,212.685,212.7,212.66,212.69,1644
AAPL,2024-06-14 18:59:00,212.67,212.69,212.66,212.67,518
AAPL,2024-06-14 18:58:00,212.665,212.68,212.66,212.66,496
AAPL,2024-06-14 18:57:00,212.65,212.68,212.65,212.68,93
AAPL,2024-06-14 18:56:00,212.68,212.68,212.516,212.65,82667
AAPL,2024-06-14 18:55:00,212.67,212.68,212.65,212.665,764
AAPL,2024-06-14 18:54:00,212.67,212.67,212.66,212.67,664
AAPL,2024-06-14 18:53:00,212.675,212.68,212.66,212.67,383
AAPL,2024-06-14 18:52:00,212.66,212.68,212.65,212.675,563
AAPL,2024-06-14 18:51:00,212.65,212.66,212.65,212.655,245
AAPL,2024-06-14 18:50:00,212.65,212.66,212.65,212.65,103
AAPL,2024-06-14 18:49:00,212.65,212.68,212.65,212.665,202
AAPL,2024-06-14 18:48:00,212.68,212.68,212.63,212.67,699
AAPL,2024-06-14 18:47:00,212.65,212.69,212.65,212.67,565
AAPL,2024-06-14 18:46:00,212.74,212.74,212.66,212.67,513
AAPL,2024-06-14 18:45:00,212.75,212.79,212.72,212.74,334
AAPL,2024-06-14 18:44:00,212.75,212.79,212.49,212.75,7405
AAPL,2024-06-14 18:43:00,212.76,212.8,212.73,212.765,44
AAPL,2024-06-14 18:42:00,212.8,212.8,212.75,212.75,104
AAPL,2024-06-14 18:41:00,212.79,212.8,212.75,212.8,66
AAPL,2024-06-14 18:40:00,212.75,212.8,212.735,212.76,415
AAPL,2024-06-14 18:39:00,212.78,212.78,212.72,212.76,118
AAPL,2024-06-14 18:38:00,212.755,212.784,212.75,212.765,127
AAPL,2024-06-14 18:37:00,212.725,212.79,212.7,212.755,428
AAPL,2024-06-14 18:36:00,212.77,212.79,212.725,212.725,26
AAPL,2024-06-14 18:35:00,212.695,212.79,212.61,212.725,818
AAPL,2024-06-14 18:34:00,212.79,212.847,212.66,212.695,993
AAPL,2024-06-14 18:33:00,212.8,212.86,212.74,212.79,315
AAPL,2024-06-14 18:32:00,212.765,212.8,212.73,212.73,268
AAPL,2024-06-14 18:31:00,212.765,212.8,212.73,212.79,85
AAPL,2024-06-14 18:30:00,212.765,212.8,212.73,212.73,207
AAPL,2024-06-14 18:29:00,212.73,212.8,212.71,212.77,240
AAPL,2024-06-14 18:28:00,212.71,212.8,212.69,212.71,433
AAPL,2024-06-14 18:27:00,212.77,212.89,212.715,212.79,190
AAPL,2024-06-14 18:26:00,212.74,212.88,212.74,212.76,303
AAPL,2024-06-14 18:25:00,212.88,212.88,212.79,212.8,71
AAPL,2024-06-14 18:24:00,212.79,212.9,212.61,212.67,3776
AAPL,2024-06-14 18:23:00,212.83,212.85,212.76,212.805,508
AAPL,2024-06-14 18:22:00,212.805,212.83,212.76,212.795,1305
AAPL,2024-06-14 18:21:00,212.85,212.85,212.77,212.83,566
AAPL,2024-06-14 18:20:00,212.772,212.85,212.77,212.85,359
AAPL,2024-06-14 18:19:00,212.81,212.82,212.77,212.8,224
AAPL,2024-06-14 18:18:00,212.86,212.86,212.77,212.815,351
AAPL,2024-06-14 18:17:00,212.82,212.86,212.77,212.77,619
AAPL,2024-06-14 18:16:00,212.79,212.86,212.77,212.8,473
AAPL,2024-06-14 18:15:00,212.76,212.86,212.76,212.82,234
AAPL,2024-06-14 18:14:00,212.86,212.86,212.76,212.8,1037
AAPL,2024-06-14 18:13:00,212.77,212.86,212.75,212.86,4504
AAPL,2024-06-14 18:12:00,212.789,212.79,212.75,212.75,1746
AAPL,2024-06-14 18:11:00,212.78,212.79,212.75,212.76,3756
AAPL,2024-06-14 18:10:00,212.76,212.79,212.49,212.79,32980
AAPL,2024-06-14 18:09:00,212.7,212.79,212.7,212.77,573
AAPL,2024-06-14 18:08:00,212.79,212.79,212.65,212.7,665
AAPL,2024-06-14 18:07:00,212.75,212.79,212.58,212.685,1134
AAPL,2024-06-14 18:06:00,212.58,212.78,212.55,212.75,11205
AAPL,2024-06-14 18:05:00,212.58,212.61,212.55,212.58,49
AAPL,2024-06-14 18:04:00,212.61,212.61,212.55,212.553,90
AAPL,2024-06-14 18:03:00,212.585,212.62,212.55,212.6,164
AAPL,2024-06-14 18:02:00,212.6,212.62,212.585,212.585,217
AAPL,2024-06-14 18:01:00,212.61,212.62,212.6,212.6,169
AAPL,2024-06-14 18:00:00,212.6,212.62,212.6,212.62,436
AAPL,2024-06-14 17:59:00,212.62,212.62,212.6,212.61,615
AAPL,2024-06-14 17:58:00,212.64,212.64,212.6,212.63,271
AAPL,2024-06-14 17:57:00,212.63,212.64,212.6,212.64,891
AAPL,2024-06-14 17:56:00,212.63,212.63,212.6,212.63,168
AAPL,2024-06-14 17:55:00,212.6,212.63,212.6,212.6,1286
AAPL,2024-06-14 17:54:00,212.625,212.63,212.6,212.63,681
AAPL,2024-06-14 17:53:00,212.63,212.63,212.62,212.62,369
AAPL,2024-06-14 17:52:00,212.625,212.63,212.62,212.62,63
AAPL,2024-06-14 17:51:00,212.615,212.63,212.6,212.625,521
AAPL,2024-06-14 17:50:00,212.62,212.63,212.6,212.62,547
AAPL,2024-06-14 17:49:00,212.62,212.63,212.6,212.615,375
AAPL,2024-06-14 17:48:00,212.62,212.63,212.6,212.6,77
AAPL,2024-06-14 17:47:00,212.615,212.63,212.615,212.62,157
AAPL,2024-06-14 17:46:00,212.61,212.63,212.6,212.62,92
AAPL,2024-06-14 17:45:00,212.61,212.63,212.6,212.63,327
AAPL,2024-06-14 17:44:00,212.59,212.62,212.58,212.61,1140
AAPL,2024-06-14 17:43:00,212.58,212.61,212.575,212.58,889
AAPL,2024-06-14 17:42:00,212.61,212.66,212.56,212.61,325
AAPL,2024-06-14 17:41:00,212.66,212.66,212.56,212.64,69
AAPL,2024-06-14 17:40:00,212.66,212.66,212.55,212.55,22
AAPL,2024-06-14 17:39:00,212.66,212.66,212.55,212.55,119
AAPL,2024-06-14 17:38:00,212.605,212.66,212.55,212.6,99
AAPL,2024-06-14 17:37:00,212.65,212.66,212.54,212.605,212
AAPL,2024-06-14 17:36:00,212.65,212.66,212.54,212.65,582
AAPL,2024-06-14 17:35:00,212.65,212.66,212.59,212.65,793
AAPL,2024-06-14 17:34:00,212.6,212.65,212.53,212.595,445
AAPL,2024-06-14 17:33:00,212.66,212.66,212.52,212.595,393
AAPL,2024-06-14 17:32:00,212.646,212.66,212.52,212.59,1640
AAPL,2024-06-14 17:31:00,212.6,212.65,212.51,212.64,899
AAPL,2024-06-14 17:30:00,212.51,212.66,212.5,212.66,642
AAPL,2024-06-14 17:29:00,212.51,212.53,212.5,212.515,1677
AAPL,2024-06-14 17:28:00,212.51,212.52,212.5,212.515,117
AAPL,2024-06-14 17:27:00,212.51,212.58,212.5,212.52,2636
AAPL,2024-06-14 17:26:00,212.55,212.63,212.51,212.53,12222
AAPL,2024-06-14 17:25:00,212.55,212.59,212.5,212.58,6907
AAPL,2024-06-14 17:24:00,212.54,212.6,212.5,212.53,8329
AAPL,2024-06-14 17:23:00,212.5,212.6,212.48,212.54,15311
AAPL,2024-06-14 17:22:00,212.52,212.52,212.49,212.51,140
AAPL,2024-06-14 17:21:00,212.505,212.53,212.47,212.47,819
AAPL,2024-06-14 17:20:00,212.51,212.55,212.482,212.5,218
AAPL,2024-06-14 17:19:00,212.52,212.55,212.47,212.49,683
AAPL,2024-06-14 17:18:00,212.55,212.55,212.5,212.52,553
AAPL,2024-06-14 17:17:00,212.55,212.58,212.5,212.525,1565
AAPL,2024-06-14 17:16:00,212.52,212.59,212.51,212.511,3210
AAPL,2024-06-14 17:15:00,212.52,212.53,212.5,212.52,2738
AAPL,2024-06-14 17:14:00,212.5,212.53,212.5,212.53,266
AAPL,2024-06-14 17:13:00,212.52,212.52,212.5,212.5,146
AAPL,2024-06-14 17:12:00,212.49,212.52,212.48,212.51,870
AAPL,2024-06-14 17:11:00,212.51,212.52,212.49,212.49,1072
AAPL,2024-06-14 17:10:00,212.5,212.53,212.48,212.495,943
AAPL,2024-06-14 17:09:00,212.5,212.515,212.48,212.5,1049
AAPL,2024-06-14 17:08:00,212.5,212.5,212.48,212.5,814
AAPL,2024-06-14 17:07:00,212.49,212.52,212.48,212.49,7101
AAPL,2024-06-14 17:06:00,212.47,212.52,212.47,212.49,2491
AAPL,2024-06-14 17:05:00,212.47,212.5,212.46,212.485,1356
AAPL,2024-06-14 17:04:00,212.46,212.49,212.46,212.46,1416
AAPL,2024-06-14 17:03:00,212.5,212.51,212.46,212.46,21192
AAPL,2024-06-14 17:02:00,212.485,212.51,212.46,212.51,156
AAPL,2024-06-14 17:01:00,212.5,212.52,212.48,212.482,265
AAPL,2024-06-14 17:00:00,212.48,212.52,212.47,212.48,10394
AAPL,2024-06-14 16:59:00,212.495,212.5,212.48,212.49,2594
AAPL,2024-06-14 16:58:00,212.51,212.53,212.49,212.5,1216
AAPL,2024-06-14 16:57:00,212.53,212.53,212.5,212.52,209
AAPL,2024-06-14 16:56:00,212.5,212.53,212.49,212.491,1509
AAPL,2024-06-14 16:55:00,212.48,212.5,202.403,212.495,512627
AAPL,2024-06-14 16:54:00,202.414,212.5,202.403,212.48,1826
AAPL,2024-06-14 16:53:00,212.49,212.5,200.181,212.49,868
AAPL,2024-06-14 16:52:00,212.47,212.49,212.47,212.48,5826
AAPL,2024-06-14 16:51:00,212.47,212.48,212.46,212.46,621
AAPL,2024-06-14 16:50:00,212.5,212.5,212.46,212.48,5207
AAPL,2024-06-14 16:49:00,212.47,212.5,212.46,212.49,12653
AAPL,2024-06-14 16:48:00,212.49,212.49,212.46,212.465,957
AAPL,2024-06-14 16:47:00,212.5,212.5,212.46,212.475,2143
AAPL,2024-06-14 16:46:00,212.49,212.5,212.48,212.495,997
AAPL,2024-06-14 16:45:00,212.49,212.49,212.48,212.485,261
AAPL,2024-06-14 16:44:00,212.46,212.49,212.46,212.49,3051
AAPL,2024-06-14 16:43:00,212.47,212.49,212.47,212.47,1357
AAPL,2024-06-14 16:42:00,212.475,212.49,212.46,212.48,524
AAPL,2024-06-14 16:41:00,212.48,212.49,212.45,212.49,6237
AAPL,2024-06-14 16:40:00,212.48,212.5,212.48,212.485,486
AAPL,2024-06-14 16:39:00,212.48,212.49,212.48,212.49,185
AAPL,2024-06-14 16:38:00,212.48,212.49,212.46,212.48,2387
AAPL,2024-06-14 16:37:00,212.48,212.49,212.48,212.49,522
AAPL,2024-06-14 16:36:00,212.47,212.48,212.46,212.46,774
AAPL,2024-06-14 16:35:00,212.48,212.48,212.47,212.47,1034
AAPL,2024-06-14 16:34:00,212.48,212.49,212.47,212.47,1590
AAPL,2024-06-14 16:33:00,212.48,212.48,212.45,212.465,4377
AAPL,2024-06-14 16:32:00,212.495,212.5,212.45,212.48,34419
AAPL,2024-06-14 16:31:00,212.49,212.5,212.47,212.49,685
AAPL,2024-06-14 16:30:00,212.47,212.5,212.46,212.5,2451
AAPL,2024-06-14 16:29:00,212.48,212.51,212.45,212.45,6369
AAPL,2024-06-14 16:28:00,212.485,212.5,212.45,212.49,5834
AAPL,2024-06-14 16:27:00,212.48,212.5,212.45,212.49,10250
AAPL,2024-06-14 16:26:00,212.5,212.5,212.47,212.48,2862
AAPL,2024-06-14 16:25:00,212.48,212.51,212.48,212.5,1483
AAPL,2024-06-14 16:24:00,212.52,212.52,212.49,212.49,2467
AAPL,2024-06-14 16:23:00,212.525,212.54,212.515,212.53,7301
AAPL,2024-06-14 16:22:00,212.53,212.53,212.5,212.53,1136
AAPL,2024-06-14 16:21:00,212.515,212.53,212.5,212.53,1121
AAPL,2024-06-14 16:20:00,212.52,212.54,212.49,212.52,12587
AAPL,2024-06-14 16:19:00,212.499,212.54,212.49,212.53,6453
AAPL,2024-06-14 16:18:00,212.49,212.5,212.48,212.49,3364
AAPL,2024-06-14 16:17:00,212.49,212.5,212.48,212.49,402
AAPL,2024-06-14 16:16:00,212.5,212.5,212.48,212.48,332
AAPL,2024-06-14 16:15:00,212.45,212.5,212.41,212.5,11770
AAPL,2024-06-14 16:14:00,212.47,212.5,212.44,212.46,16866
AAPL,2024-06-14 16:13:00,212.5,212.5,212.48,212.48,703
AAPL,2024-06-14 16:12:00,212.47,212.5,212.46,212.495,5414
AAPL,2024-06-14 16:11:00,212.495,212.5,212.46,212.46,10024
AAPL,2024-06-14 16:10:00,212.47,212.51,212.46,212.5,1219
AAPL,2024-06-14 16:09:00,212.46,212.51,212.44,212.48,40237
AAPL,2024-06-14 16:08:00,212.525,212.54,212.43,212.47,3670
AAPL,2024-06-14 16:07:00,212.49,212.54,212.44,212.54,12745
AAPL,2024-06-14 16:06:00,212.49,212.6,212.45,212.49,21564
AAPL,2024-06-14 16:05:00,212.49,212.5,212.45,212.5,13078
AAPL,2024-06-14 16:04:00,212.5,212.5,212.484,212.49,480566
AAPL,2024-06-14 16:03:00,212.5,212.51,212.49,212.495,83965
AAPL,2024-06-14 16:02:00,212.54,212.54,212.49,212.5,95972
AAPL,2024-06-14 16:01:00,212.47,212.55,212.38,212.49,155622
AAPL,2024-06-14 16:00:00,212.54,212.63,212.44,212.49,13428151
AAPL,2024-06-14 15:59:00,212.57,212.59,212.35,212.52,1061603
AAPL,2024-06-14 15:58:00,212.5,212.58,212.49,212.565,478802
AAPL,2024-06-14 15:57:00,212.445,212.5,212.311,212.49,339251
AAPL,2024-06-14 15:56:00,212.435,212.52,212.414,212.45,447936
AAPL,2024-06-14 15:55:00,212.28,212.49,212.27,212.435,374647
AAPL,2024-06-14 15:54:00,212.28,212.45,212.16,212.27,478756
AAPL,2024-06-14 15:53:00,212.075,212.28,212.06,212.275,259030
AAPL,2024-06-14 15:52:00,211.835,212.16,211.82,212.075,329497
AAPL,2024-06-14 15:51:00,212.06,212.16,211.64,211.84,281811
AAPL,2024-06-14 15:50:00,211.655,212.19,211.64,212.05,501483
AAPL,2024-06-14 15:49:00,211.48,211.66,211.47,211.65,216392
AAPL,2024-06-14 15:48:00,211.53,211.55,211.42,211.486,270026
AAPL,2024-06-14 15:47:00,211.54,211.58,211.44,211.525,226694
AAPL,2024-06-14 15:46:00,211.555,211.595,211.465,211.55,242427
AAPL,2024-06-14 15:45:00,211.85,211.86,211.42,211.555,368971
AAPL,2024-06-14 15:44:00,212.06,212.065,211.85,211.855,162233
AAPL,2024-06-14 15:43:00,212.21,212.21,212.045,212.062,160234
AAPL,2024-06-14 15:42:00,212.34,212.34,212.205,212.211,124752
AAPL,2024-06-14 15:41:00,212.362,212.37,212.335,212.345,113540
AAPL,2024-06-14 15:40:00,212.355,212.4,212.34,212.36,104692
AAPL,2024-06-14 15:39:00,212.34,212.405,212.33,212.35,121261
AAPL,2024-06-14 15:38:00,212.34,212.35,212.27,212.34,71507
AAPL,2024-06-14 15:37:00,212.427,212.427,212.31,212.34,154226
AAPL,2024-06-14 15:36:00,212.42,212.588,212.41,212.42,224625
AAPL,2024-06-14 15:35:00,212.28,212.43,212.27,212.42,105212
AAPL,2024-06-14 15:34:00,212.241,212.28,212.225,212.275,77224
AAPL,2024-06-14 15:33:00,212.26,212.27,212.215,212.245,96624
AAPL,2024-06-14 15:32:00,212.26,212.29,212.245,212.25,73675
AAPL,2024-06-14 15:31:00,212.265,212.37,212.21,212.265,124972
AAPL,2024-06-14 15:30:00,212.375,212.38,212.24,212.26,140086
AAPL,2024-06-14 15:29:00,212.25,212.39,212.25,212.37,120897
AAPL,2024-06-14 15:28:00,212.215,212.265,212.19,212.25,113572
AAPL,2024-06-14 15:27:00,212.18,212.215,212.13,212.2,91841
AAPL,2024-06-14 15:26:00,212.19,212.21,212.16,212.18,99758
AAPL,2024-06-14 15:25:00,212.07,212.19,212.03,212.18,100991
AAPL,2024-06-14 15:24:00,212.072,212.09,212.02,212.07,105933
AAPL,2024-06-14 15:23:00,212.045,212.14,212.04,212.075,109922
AAPL,2024-06-14 15:22:00,211.95,212.08,211.94,212.045,85141
AAPL,2024-06-14 15:21:00,212.035,212.04,211.96,211.962,112484
AAPL,2024-06-14 15:20:00,211.955,212.08,211.95,212.01,146096
AAPL,2024-06-14 15:19:00,211.91,211.96,211.91,211.96,67435
AAPL,2024-06-14 15:18:00,211.805,211.96,211.79,211.9,142422
AAPL,2024-06-14 15:17:00,211.855,211.91,211.8,211.803,127788
AAPL,2024-06-14 15:16:00,211.9,211.9,211.84,211.854,77257
AAPL,2024-06-14 15:15:00,211.915,211.98,211.902,211.91,90042
AAPL,2024-06-14 15:14:00,211.905,212.03,211.88,211.917,111414
AAPL,2024-06-14 15:13:00,212.16,212.165,211.9,211.91,150481
AAPL,2024-06-14 15:12:00,212.277,212.277,212.14,212.16,109159
AAPL,2024-06-14 15:11:00,212.272,212.279,212.2,212.27,55543
AAPL,2024-06-14 15:10:00,212.26,212.31,212.23,212.28,49029
AAPL,2024-06-14 15:09:00,212.335,212.35,212.26,212.27,99552
AAPL,2024-06-14 15:08:00,212.215,212.35,212.2,212.34,80110
AAPL,2024-06-14 15:07:00,212.22,212.236,212.175,212.215,42479
AAPL,2024-06-14 15:06:00,212.195,212.24,212.16,212.23,56908
